Unix,Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USDT,tradecount
1.59564E+12,7/25/2020,BCHUSDT,235.04,253.58,234.77,251.22,170214.4742,41612771.25,98410
1.59555E+12,7/24/2020,BCHUSDT,238.33,238.97,232.49,235.03,84930.96483,20029423.03,57577
1.59546E+12,7/23/2020,BCHUSDT,239.8,243.05,234.43,238.39,103466.5467,24689026.33,65278
1.59538E+12,7/22/2020,BCHUSDT,230.34,239.93,227.66,239.8,94442.91567,21956019.2,60820
1.59529E+12,7/21/2020,BCHUSDT,222.76,232.5,222.22,230.34,84436.48163,19315239.36,54791
1.5952E+12,7/20/2020,BCHUSDT,227.78,228.5,220.73,222.76,51299.41373,11523060.02,41323
1.59512E+12,7/19/2020,BCHUSDT,224.33,228.85,220.14,227.73,60296.56938,13525701.29,46804
1.59503E+12,7/18/2020,BCHUSDT,222.59,226.63,222.18,224.33,40614.60292,9123016.038,34831
1.59494E+12,7/17/2020,BCHUSDT,224.21,225.6,221.88,222.6,55534.17203,12405021.95,44445
1.59486E+12,7/16/2020,BCHUSDT,227.42,228.09,216.55,224.21,86708.8202,19312436.92,66057
1.59477E+12,7/15/2020,BCHUSDT,230.12,230.8,225.91,227.4,62972.02102,14370171.24,52124
1.59468E+12,7/14/2020,BCHUSDT,232.15,232.2,226.38,230.12,80836.42813,18553777.88,62708
1.5946E+12,7/13/2020,BCHUSDT,237.44,237.89,223.83,232.19,121159.4121,28377819.63,87292
1.59451E+12,7/12/2020,BCHUSDT,236.59,239.36,231.82,237.42,62877.75601,14845516.6,54054
1.59443E+12,7/11/2020,BCHUSDT,238.41,239.4,234.61,236.59,46642.73413,11051842.46,45741
1.59434E+12,7/10/2020,BCHUSDT,238.15,240.35,232.5,238.38,82400.94045,19494524.7,70137
1.59425E+12,7/9/2020,BCHUSDT,243.29,245.68,232.99,238.13,115469.4863,27684368.81,86614
1.59417E+12,7/8/2020,BCHUSDT,237.84,245.98,235.93,243.31,114603.4867,27799517.68,85795
1.59408E+12,7/7/2020,BCHUSDT,242.35,244.39,235,237.83,96506.70511,23009038.59,68237
1.59399E+12,7/6/2020,BCHUSDT,222.24,243.59,221.7,242.34,137713.9927,32136266.97,93023
1.59391E+12,7/5/2020,BCHUSDT,225.26,225.87,214.52,222.23,69746.31975,15433381.06,52455
1.59382E+12,7/4/2020,BCHUSDT,220.71,226.86,220.19,225.26,60882.28994,13598821.92,46658
1.59373E+12,7/3/2020,BCHUSDT,219.63,223.8,218.96,220.73,55468.82889,12290070.27,45142
1.59365E+12,7/2/2020,BCHUSDT,223.77,225.83,217.11,219.65,88532.96078,19616506.02,64350
1.59356E+12,7/1/2020,BCHUSDT,222.11,226.76,220.56,223.78,80148.4913,17947331.49,54557
1.59348E+12,6/30/2020,BCHUSDT,225.33,226.1,220.44,222.12,51309.43015,11439668.36,42487
1.59339E+12,6/29/2020,BCHUSDT,222.67,227.5,218.28,225.28,82675.06258,18380450.63,56445
1.5933E+12,6/28/2020,BCHUSDT,216.34,225.41,213.4,222.67,56776.29096,12494100.43,45231
1.59322E+12,6/27/2020,BCHUSDT,230.72,231.57,204.77,216.37,108856.8204,23995186.15,70903
1.59313E+12,6/26/2020,BCHUSDT,232.45,233.72,228.13,230.65,75857.14051,17501639.1,53567
1.59304E+12,6/25/2020,BCHUSDT,232.72,235.09,226.23,232.45,72028.67203,16704123.51,51458
1.59296E+12,6/24/2020,BCHUSDT,240.68,245.62,229.34,232.8,118724.2494,28197602.45,77807
1.59287E+12,6/23/2020,BCHUSDT,241.04,244.45,239.18,240.69,80116.62369,19307952.21,53163
1.59278E+12,6/22/2020,BCHUSDT,230.33,243.98,229.75,241.03,101177.8911,24051044.45,63455
1.5927E+12,6/21/2020,BCHUSDT,232.8,234.16,229.71,230.31,49052.6883,11404728.85,34638
1.59261E+12,6/20/2020,BCHUSDT,233.39,235.19,228.62,232.8,67102.65437,15573647.58,44827
1.59252E+12,6/19/2020,BCHUSDT,236.05,236.54,230.46,233.39,64051.95688,14975976.58,54613
1.59244E+12,6/18/2020,BCHUSDT,240.4,240.7,232.53,236.04,52913.4817,12588939.92,49315
1.59235E+12,6/17/2020,BCHUSDT,237.47,246,235.06,240.39,80189.7269,19157739.68,64125
1.59227E+12,6/16/2020,BCHUSDT,235.64,239,232.5,237.46,57655.10926,13642750.22,51100
1.59218E+12,6/15/2020,BCHUSDT,237.47,238.32,224.41,235.64,99741.29236,23101791.56,74751
1.59209E+12,6/14/2020,BCHUSDT,240.7,240.84,234.93,237.48,40676.31486,9678535.612,39332
1.59201E+12,6/13/2020,BCHUSDT,240.85,242.25,237.29,240.69,38019.76311,9113053.964,35932
1.59192E+12,6/12/2020,BCHUSDT,234.73,243.66,233.08,240.85,62740.15513,15013892.07,53819
1.59183E+12,6/11/2020,BCHUSDT,256.95,258,231.28,234.74,128129.8117,31433727.59,96069
1.59175E+12,6/10/2020,BCHUSDT,254.02,258.76,250.6,256.94,83425.14722,21293663.49,68637
1.59166E+12,6/9/2020,BCHUSDT,255.3,257.15,250.5,254.05,59892.0129,15161238.81,53899
1.59157E+12,6/8/2020,BCHUSDT,253.56,256.72,251.3,255.24,63486.19609,16118311.42,52614
1.59149E+12,6/7/2020,BCHUSDT,253.21,255.78,245.22,253.56,95042.9939,23850061.79,70812
1.5914E+12,6/6/2020,BCHUSDT,256.11,258.26,250.88,253.23,90657.05023,23101657.89,68250
1.59132E+12,6/5/2020,BCHUSDT,256.17,263.45,254.49,256.05,116026.0853,30006165.39,96342
1.59123E+12,6/4/2020,BCHUSDT,253.17,260.92,247.5,256.18,151733.5341,38795386.06,112079
1.59114E+12,6/3/2020,BCHUSDT,250.86,254,246.25,253.23,95425.52108,23845586.13,79053
1.59106E+12,6/2/2020,BCHUSDT,253.29,269.61,241.67,250.85,264191.596,67791037.08,166133
1.59097E+12,6/1/2020,BCHUSDT,238.67,255,237.42,253.19,137868.0964,33950248.74,103619
1.59088E+12,5/31/2020,BCHUSDT,252.41,252.76,236,238.69,134759.4178,33159974.75,96524
1.5908E+12,5/30/2020,BCHUSDT,238.35,253.75,236.2,252.38,129920.5309,31830770.54,87128
1.59071E+12,5/29/2020,BCHUSDT,239.91,243.99,233.05,238.43,84354.78895,20143520.33,64009
1.59062E+12,5/28/2020,BCHUSDT,232.85,241,228.85,239.86,112645.4988,26398382.33,68991
1.59054E+12,5/27/2020,BCHUSDT,228,234.8,227.03,232.85,74807.73248,17288848.89,55979
1.59045E+12,5/26/2020,BCHUSDT,230.56,231.27,223.91,228.01,68127.54164,15531968.06,51032
1.59036E+12,5/25/2020,BCHUSDT,222.91,233.28,220.96,230.55,80902.6915,18511913.61,55395
1.59028E+12,5/24/2020,BCHUSDT,234.12,237.48,222.41,223,91313.85972,21103565.92,61614
1.59019E+12,5/23/2020,BCHUSDT,234.67,240,231.96,234.11,89247.90245,21007990.23,55823
1.59011E+12,5/22/2020,BCHUSDT,228.17,236.69,225,234.67,111783.6532,25935407.57,70884
1.59002E+12,5/21/2020,BCHUSDT,239.79,243,220.65,228.22,149841.8009,34764458.87,92849
1.58993E+12,5/20/2020,BCHUSDT,246.83,247.66,235,239.85,127884.7298,31087312.78,73408
1.58985E+12,5/19/2020,BCHUSDT,248.49,250.94,242.36,246.74,110402.722,27197455.55,70346
1.58976E+12,5/18/2020,BCHUSDT,240.74,255.75,240.25,248.5,159970.5105,39738599.93,92934
1.58967E+12,5/17/2020,BCHUSDT,236.45,247.43,235.61,240.73,105516.2991,25415298.92,66182
1.58959E+12,5/16/2020,BCHUSDT,235.11,240.9,233.64,236.45,106699.9483,25331205.52,71051
1.5895E+12,5/15/2020,BCHUSDT,242.51,243.39,230.93,235.21,115625.7726,27512541.4,81934
1.58941E+12,5/14/2020,BCHUSDT,239.34,245.82,233.83,242.61,173327.5872,41690161.54,110979
1.58933E+12,5/13/2020,BCHUSDT,233.25,242,231.74,239.41,104151.8999,24611138.97,78151
1.58924E+12,5/12/2020,BCHUSDT,235.17,239.4,228.42,233.23,146776.566,34403807.87,99017
1.58916E+12,5/11/2020,BCHUSDT,232.68,238,216.52,235.16,264827.644,60973004.34,171569
1.58907E+12,5/10/2020,BCHUSDT,265.26,265.72,221.33,232.56,364945.2134,85459810.97,221955
1.58898E+12,5/9/2020,BCHUSDT,260.16,277.46,258.51,265.24,265358.7929,71439831.02,156439
1.5889E+12,5/8/2020,BCHUSDT,251.94,265.83,247.85,260.3,199500.2161,51367251.88,124015
1.58881E+12,5/7/2020,BCHUSDT,241.32,256.62,235.5,251.9,165995.0332,41066823.22,113096
1.58872E+12,5/6/2020,BCHUSDT,246.92,253.91,239.95,241.32,119023.7334,29498813.6,88593
1.58864E+12,5/5/2020,BCHUSDT,245.77,252.28,240.96,246.9,94957.68054,23410222.92,77117
1.58855E+12,5/4/2020,BCHUSDT,251.69,252.61,236,245.75,151932.2006,36950403.55,105770
1.58846E+12,5/3/2020,BCHUSDT,260.84,267.76,245.7,251.65,166679.5223,42835438.45,121373
1.58838E+12,5/2/2020,BCHUSDT,254.79,261,252.2,260.84,103409.542,26523960.59,77750
1.58829E+12,5/1/2020,BCHUSDT,250.05,260.22,250.05,254.79,153693.7892,39196061.58,97371
1.5882E+12,4/30/2020,BCHUSDT,257.71,275.57,245.01,250.05,331828.1906,86465696.55,192272
1.58812E+12,4/29/2020,BCHUSDT,241.14,262.81,241.03,257.77,267847.6958,67657414.75,167110
1.58803E+12,4/28/2020,BCHUSDT,242.77,243.13,236.94,241.14,112366.4179,26988260.46,67618
1.58795E+12,4/27/2020,BCHUSDT,246.35,248.07,234.02,242.75,187200.5681,45098427.44,108198
1.58786E+12,4/26/2020,BCHUSDT,238.06,249.42,237.38,246.36,138116.3669,33450273.29,95437
1.58777E+12,4/25/2020,BCHUSDT,237.9,245.76,235.04,238.07,94591.40958,22701042.9,72839
1.58769E+12,4/24/2020,BCHUSDT,237.36,242.26,233.31,237.9,122513.6009,29222088.09,77625
1.5876E+12,4/23/2020,BCHUSDT,233.08,247,225.83,237.4,189880.7556,44705766.68,105891
1.58751E+12,4/22/2020,BCHUSDT,219.44,235.95,217.33,232.94,122547.7393,27851758.9,77666
1.58743E+12,4/21/2020,BCHUSDT,219.02,223.5,215.03,219.42,126076.6211,27715498.89,84184
1.58734E+12,4/20/2020,BCHUSDT,231.27,238.5,215.62,219.02,197183.1912,44753779.06,126322
1.58725E+12,4/19/2020,BCHUSDT,243.63,244.97,229,231.27,124667.9581,29543819.7,89097
1.58717E+12,4/18/2020,BCHUSDT,231.83,247.59,231.54,243.64,148102.9934,35502717.9,84102
1.58708E+12,4/17/2020,BCHUSDT,235,236.94,229.17,231.88,119139.3479,27720931.41,82780
1.587E+12,4/16/2020,BCHUSDT,214.97,239.85,206.3,234.95,298870.038,67684020.52,168990
1.58691E+12,4/15/2020,BCHUSDT,223.04,225.28,213.86,215.04,122359.7877,27043578.66,80876
1.58682E+12,4/14/2020,BCHUSDT,223.44,228.56,219,223.2,203075.5404,45591480.4,114170
1.58674E+12,4/13/2020,BCHUSDT,233.09,233.14,215.12,223.49,305494.5738,67908617.07,171542
1.58665E+12,4/12/2020,BCHUSDT,232.93,244.79,226.88,233.09,172737.779,40693741.42,104848
1.58656E+12,4/11/2020,BCHUSDT,232.61,240.08,221.75,232.94,178953.2138,41566539.44,116233
1.58648E+12,4/10/2020,BCHUSDT,255.88,258.9,225.35,232.7,328217.2795,78320305.09,182252
1.58639E+12,4/9/2020,BCHUSDT,267.34,274.74,253.27,255.91,199027.3785,52218740.62,135556
1.5863E+12,4/8/2020,BCHUSDT,252.52,280.25,250.01,267.31,486782.3083,130635537.2,247001
1.58622E+12,4/7/2020,BCHUSDT,258.08,265.65,246.7,252.52,241539.4521,62050524.43,155729
1.58613E+12,4/6/2020,BCHUSDT,231.02,259.86,230.71,258.09,282642.7426,69391150.58,160789
1.58604E+12,4/5/2020,BCHUSDT,238.05,239.75,223.19,230.99,110988.2802,25897064.56,76505
1.58596E+12,4/4/2020,BCHUSDT,236.09,242.17,231.88,238.02,130943.6713,30944250.55,84750
1.58587E+12,4/3/2020,BCHUSDT,231.84,241.96,214,236.09,191323.6036,45066757.85,125858
1.58579E+12,4/2/2020,BCHUSDT,223.72,248.77,221.99,231.72,277839.5395,64545455.97,165045
1.5857E+12,4/1/2020,BCHUSDT,218.44,224.96,211.24,223.74,198134.2407,43066001.27,126829
1.58561E+12,3/31/2020,BCHUSDT,220,223.88,215.76,218.36,152582.6074,33538685.35,102906
1.58553E+12,3/30/2020,BCHUSDT,205.51,226.8,205.32,219.97,201359.3191,43717079.93,135735
1.58544E+12,3/29/2020,BCHUSDT,213.86,217.34,204.5,205.54,153829.5092,32368813.57,102248
1.58535E+12,3/28/2020,BCHUSDT,213.32,217.13,201.82,213.89,225434.5056,47103940.47,153080
1.58527E+12,3/27/2020,BCHUSDT,227.78,233.81,208.24,213.21,194988.9129,43928182.37,135394
1.58518E+12,3/26/2020,BCHUSDT,220.71,228.43,218.11,227.76,162334.9732,36256400.83,123925
1.58509E+12,3/25/2020,BCHUSDT,227.26,231.45,213.09,220.68,196578.9141,43538557.83,143037
1.58501E+12,3/24/2020,BCHUSDT,221.23,230.47,217.37,227.24,226641.5096,50814995.23,152318
1.58492E+12,3/23/2020,BCHUSDT,202.65,227.44,198.09,221.26,331523.2931,70286220.46,210138
1.58484E+12,3/22/2020,BCHUSDT,219.96,233,199.58,202.73,308827.6908,65831662.92,200439
1.58475E+12,3/21/2020,BCHUSDT,215.05,230,206.35,220.04,308157.8805,66847823.61,204745
1.58466E+12,3/20/2020,BCHUSDT,220.83,246.06,190.44,215.1,534721.2966,119801153.1,324513
1.58458E+12,3/19/2020,BCHUSDT,184.76,233.6,177.62,220.83,461455.1333,95332237.07,275623
1.58449E+12,3/18/2020,BCHUSDT,182.5,186,169,184.84,244333.9391,43730426.2,163271
1.5844E+12,3/17/2020,BCHUSDT,172.45,188.27,168.73,182.41,306472.0915,55318174.66,188777
1.58432E+12,3/16/2020,BCHUSDT,178.2,184.41,147.14,172.41,472884.6025,77858844.01,268493
1.58423E+12,3/15/2020,BCHUSDT,167.08,190.69,165.44,178.2,263894.365,46091858.49,152788
1.58414E+12,3/14/2020,BCHUSDT,177.46,180.4,163.94,167.2,272980.2473,46977681.46,171659
1.58406E+12,3/13/2020,BCHUSDT,144.13,189.67,129,177.46,1012301.986,163870789.7,651550
1.58397E+12,3/12/2020,BCHUSDT,267.08,267.82,136,144.13,708864.9812,134580646.5,446231
1.58388E+12,3/11/2020,BCHUSDT,271.85,275,250.02,266.98,149899.3236,39503844.81,122057
1.5838E+12,3/10/2020,BCHUSDT,273.04,277.95,262.8,271.79,160017.4044,43346595.92,116242
1.58371E+12,3/9/2020,BCHUSDT,272.9,280.29,252.13,273,382248.9962,102489685,219343
1.58363E+12,3/8/2020,BCHUSDT,330.77,330.77,268.05,272.77,270727.9003,79803680.33,176283
1.58354E+12,3/7/2020,BCHUSDT,350.74,351.11,327.09,330.92,116341.3875,39637127.72,79902
1.58345E+12,3/6/2020,BCHUSDT,337.08,353.61,332.3,350.73,157186.6475,54443801.78,118164
1.58337E+12,3/5/2020,BCHUSDT,319.58,343.46,319.36,337.1,152373.4259,51026054.86,124428
1.58328E+12,3/4/2020,BCHUSDT,329.66,332.19,308.35,319.46,104895.1706,33733618.97,82721
1.58319E+12,3/3/2020,BCHUSDT,339.33,339.38,321.13,329.61,175358.9244,57935379.08,122872
1.58311E+12,3/2/2020,BCHUSDT,311.9,343,310.68,339.33,227311.5496,74009701.91,136188
1.58302E+12,3/1/2020,BCHUSDT,305.9,325,304.13,311.9,150571.3891,47240577.21,132449
1.58293E+12,2/29/2020,BCHUSDT,315.09,322.59,305,306.11,139466.9044,43689851.85,109670
1.58285E+12,2/28/2020,BCHUSDT,324.48,329.34,298.95,314.97,224510.2877,70130499.38,177378
1.58276E+12,2/27/2020,BCHUSDT,316.77,335.4,307.16,324.62,240590.2124,77933912.89,182016
1.58268E+12,2/26/2020,BCHUSDT,353.01,362.41,301.1,316.67,426041.4889,137797223.3,300380
1.58259E+12,2/25/2020,BCHUSDT,378.08,379.85,343.99,353.07,181646.0115,65750084.07,147058
1.5825E+12,2/24/2020,BCHUSDT,401.5,408.43,363,378.22,192156.7854,73902231.77,142853
1.58242E+12,2/23/2020,BCHUSDT,372.99,404.42,372.24,401.57,119949.8043,46950831.22,97693
1.58233E+12,2/22/2020,BCHUSDT,377.93,380.43,366.93,373.14,90739.12749,33916325.02,78583
1.58224E+12,2/21/2020,BCHUSDT,370.88,388.88,367.23,377.74,135650.1126,51277503.72,123023
1.58216E+12,2/20/2020,BCHUSDT,378.37,388,352.7,371.1,207799.2357,77566186.55,207869
1.58207E+12,2/19/2020,BCHUSDT,420.38,423.7,370,378.46,146767.6411,59143558.28,139816
1.58198E+12,2/18/2020,BCHUSDT,412.99,427.47,385,420.2,243144.0769,99294133.62,191013
1.5819E+12,2/17/2020,BCHUSDT,411.81,417.09,367,412.99,366860.1659,143248942.5,309041
1.58181E+12,2/16/2020,BCHUSDT,438.88,458.22,382.09,411.68,254154.9256,106719249.4,218805
1.58172E+12,2/15/2020,BCHUSDT,493.77,494.99,414,438.96,202082.7243,92418177.18,188295
1.58164E+12,2/14/2020,BCHUSDT,477.17,498.23,465.99,493.77,141147.4354,68454718.2,131819
1.58155E+12,2/13/2020,BCHUSDT,473.55,484.98,457.7,477.32,174921.814,82409293.14,164193
1.58147E+12,2/12/2020,BCHUSDT,462,481.87,462,473.55,163282.7028,77303931.19,126333
1.58138E+12,2/11/2020,BCHUSDT,452,469.32,440.44,461.89,149039.0521,67659665.39,123011
1.58129E+12,2/10/2020,BCHUSDT,449.77,463.37,435.86,452.05,150905.2881,67617057.04,117749
1.58121E+12,2/9/2020,BCHUSDT,444.46,460.55,434.79,449.72,149967.5344,67466627.43,112361
1.58112E+12,2/8/2020,BCHUSDT,439.39,454.5,425.16,444.46,147309.7799,65395139.77,121062
1.58103E+12,2/7/2020,BCHUSDT,445.69,459.7,432.12,439.21,152210.5302,67274029.35,115515
1.58095E+12,2/6/2020,BCHUSDT,444.93,448.43,416.88,445.76,183772.0537,80673959.7,145713
1.58086E+12,2/5/2020,BCHUSDT,380.95,445.46,378.72,444.92,254489.9311,105836654.9,213451
1.58077E+12,2/4/2020,BCHUSDT,384.19,389.5,372.38,380.93,111599.0226,42483323.55,88591
1.58069E+12,2/3/2020,BCHUSDT,377.24,392.84,374.4,384.25,132459.0435,50751441.76,99635
1.5806E+12,2/2/2020,BCHUSDT,380.16,387.7,368.91,377.34,98738.97527,37471282.46,85046
1.58052E+12,2/1/2020,BCHUSDT,374.89,389.64,372.31,380.08,106551.7179,40621518.29,86607
1.58043E+12,1/31/2020,BCHUSDT,392.52,394.99,364.16,374.86,146704.0625,55423289.41,118035
1.58034E+12,1/30/2020,BCHUSDT,380.24,399.34,370.88,392.69,197841.1617,76640849.63,143006
1.58026E+12,1/29/2020,BCHUSDT,378.43,396.31,375.8,380.26,200640.1964,77426438.06,158215
1.58017E+12,1/28/2020,BCHUSDT,362.9,385.38,360.26,378.6,210830.7914,78070864.54,166313
1.58008E+12,1/27/2020,BCHUSDT,348.25,378.19,347.65,362.86,248777.0199,90806168.96,190871
1.58E+12,1/26/2020,BCHUSDT,310.29,349.96,307.43,348.24,176481.7616,58473128.41,142468
1.57991E+12,1/25/2020,BCHUSDT,318.82,319.27,305.1,310.13,100771.8996,31331217.55,83795
1.57982E+12,1/24/2020,BCHUSDT,325.09,327.95,297,318.83,217601.817,68563765.47,156252
1.57974E+12,1/23/2020,BCHUSDT,349.11,350.15,316.36,325.21,135190.0282,45089583.32,116063
1.57965E+12,1/22/2020,BCHUSDT,343.5,354.52,339.16,349.22,96093.49399,33254970.56,82325
1.57956E+12,1/21/2020,BCHUSDT,343.38,348.22,332.05,343.5,107803.7381,36882075.82,84613
1.57948E+12,1/20/2020,BCHUSDT,339.54,352.94,322.46,343.39,171058.3705,57808951.74,115364
1.57939E+12,1/19/2020,BCHUSDT,338.79,366.27,319.78,339.61,305020.8834,104007649.5,194805
1.57931E+12,1/18/2020,BCHUSDT,367.98,405.86,330,339.01,482356.8696,175836092.7,291290
1.57922E+12,1/17/2020,BCHUSDT,326.58,383.92,319.46,368,395293.4218,138483570.7,262261
1.57913E+12,1/16/2020,BCHUSDT,340,342.96,309.2,326.76,247311.3045,79851321.79,174227
1.57905E+12,1/15/2020,BCHUSDT,348.35,362.89,312.62,339.99,498653.9561,168268576.7,336128
1.57896E+12,1/14/2020,BCHUSDT,267.24,368.08,267.14,348.35,827847.559,264096424.2,433629
1.57887E+12,1/13/2020,BCHUSDT,270.85,272.99,261.06,267.21,91495.50923,24292551.43,55038
1.57879E+12,1/12/2020,BCHUSDT,260.69,271.39,257.85,270.77,105180.6153,27893928.23,69836
1.5787E+12,1/11/2020,BCHUSDT,271.95,279.49,258.68,260.83,199691.4927,53671209.66,109112
1.57861E+12,1/10/2020,BCHUSDT,238.06,275,231.13,271.83,311448.5807,78716114.16,169498
1.57853E+12,1/9/2020,BCHUSDT,240.13,243.89,231.26,238.01,109003.3306,25831452.22,74785
1.57844E+12,1/8/2020,BCHUSDT,242.48,255.19,229.59,240.19,238290.0704,57593772.57,135746
1.57836E+12,1/7/2020,BCHUSDT,244.26,246.9,232,242.3,180860.8013,43584856.44,102231
1.57827E+12,1/6/2020,BCHUSDT,222.82,247,222.2,244.25,177504.5903,41864004.99,95696
1.57818E+12,1/5/2020,BCHUSDT,224.45,227.63,220.6,222.79,90338.28418,20252110.07,57596
1.5781E+12,1/4/2020,BCHUSDT,222.38,227.64,219.56,224.47,110315.6442,24606733.71,72555
1.57801E+12,1/3/2020,BCHUSDT,195.49,226,191.9,222.43,236151.1747,50167864.84,130693
1.57792E+12,1/2/2020,BCHUSDT,204.43,205.53,192.8,195.49,76481.1405,15250316.79,57340
1.57784E+12,1/1/2020,BCHUSDT,204.57,209,203.1,204.44,43234.9585,8914580.449,32837
1.57775E+12,12/31/2019,BCHUSDT,208.61,214.11,201.73,204.52,89320.43252,18571184.2,54872
1.57766E+12,12/30/2019,BCHUSDT,212.29,215,205.65,208.62,76221.01161,16030753.49,47461
1.57758E+12,12/29/2019,BCHUSDT,206.26,215.94,204.34,212.34,80763.47218,16985762.55,54773
1.57749E+12,12/28/2019,BCHUSDT,203.33,210,202.53,206.27,81593.20921,16871566.25,52994
1.5774E+12,12/27/2019,BCHUSDT,187.7,203.92,186.83,203.21,120980.6372,23726165.95,69928
1.57732E+12,12/26/2019,BCHUSDT,185.34,194.99,184.01,187.79,48012.30969,9082429.76,32093
1.57723E+12,12/25/2019,BCHUSDT,188.31,188.78,182.69,185.34,31724.59117,5893381.499,20246
1.57715E+12,12/24/2019,BCHUSDT,189.66,191.68,185,188.3,50765.49176,9589235.462,31926
1.57706E+12,12/23/2019,BCHUSDT,196.28,198,188.2,189.61,57146.5522,11116931.28,33910
1.57697E+12,12/22/2019,BCHUSDT,186.21,197.4,185.73,196.27,54636.39805,10424136.45,33176
1.57689E+12,12/21/2019,BCHUSDT,187.39,188.43,185.33,186.21,19488.47281,3636819.978,14615
1.5768E+12,12/20/2019,BCHUSDT,186.07,190.72,183.82,187.44,43236.75189,8094064.046,31219
1.57671E+12,12/19/2019,BCHUSDT,188.9,191,183.49,185.96,54337.20347,10148526.03,30108
1.57663E+12,12/18/2019,BCHUSDT,176.45,191.75,169.66,189,144833.0183,25986405.17,76448
1.57654E+12,12/17/2019,BCHUSDT,196.26,196.96,172.1,176.45,127025.5876,23345354.34,56991
1.57645E+12,12/16/2019,BCHUSDT,206.87,208.67,193.85,196.27,82405.61891,16478839.28,40213
1.57637E+12,12/15/2019,BCHUSDT,205.87,211.72,204.88,206.88,37076.8692,7694355.564,17971
1.57628E+12,12/14/2019,BCHUSDT,211.44,213.11,204.67,205.82,34067.96904,7112457.194,17754
1.5762E+12,12/13/2019,BCHUSDT,206.62,212.71,206.25,211.32,33534.36619,7015487.045,19871
1.57611E+12,12/12/2019,BCHUSDT,207.1,207.97,203.67,206.79,26540.59504,5463102.037,12548
1.57602E+12,12/11/2019,BCHUSDT,206.63,207.99,204.05,207.01,15264.51196,3149193.331,7791
1.57594E+12,12/10/2019,BCHUSDT,208.18,209.35,203.71,206.54,27927.89853,5779008.52,13053
1.57585E+12,12/9/2019,BCHUSDT,212.42,215.08,205.4,208.27,36474.63924,7690860.122,16896
1.57576E+12,12/8/2019,BCHUSDT,210.97,214.89,208,212.58,23530.67976,4971614.781,10618
1.57568E+12,12/7/2019,BCHUSDT,212.9,216.62,210.01,211,26962.16937,5746370.315,11321
1.57559E+12,12/6/2019,BCHUSDT,211.6,214,209.2,212.84,36081.71398,7635950.93,16105
1.5755E+12,12/5/2019,BCHUSDT,207.36,214.46,200.88,211.5,58415.66785,12250900.2,23102
1.57542E+12,12/4/2019,BCHUSDT,211.47,219.68,202.5,207.47,93351.89396,19572146.78,38729
1.57533E+12,12/3/2019,BCHUSDT,213.72,215.95,210.99,211.5,28430.46455,6066320.7,13295
1.57524E+12,12/2/2019,BCHUSDT,214.37,216.25,209.68,213.67,43397.32559,9250970.935,19593
1.57516E+12,12/1/2019,BCHUSDT,217.43,218.18,209.24,214.36,46721.57914,9973168.05,24501
1.57507E+12,11/30/2019,BCHUSDT,223.89,224.67,214.41,217.45,47622.18011,10490318.84,18794
1.57499E+12,11/29/2019,BCHUSDT,217.4,226.49,216.9,224,50234.55027,11222828.29,23621
1.5749E+12,11/28/2019,BCHUSDT,220.08,224.6,212.02,217.41,11556.80086,2530899.689,6274
